customer_id,signup_month,age,tenure_months,region,channel,plan,sessions_week,avg_session_min,notif_click_rate,support_tickets_3m,discount_pct_3m,late_payments_6m,auto_renew,churn
C104005,23,71,45,West,web,Plus,6,9.93,0.224,0,0.025,0,0,0
C104006,11,44,32,South,web,Plus,5,13.51,0.225,0,0.127,0,1,0
C104007,24,59,30,Center,app,Plus,6,5.28,0.181,0,0.162,0,0,0
C104008,3,42,1,South,web,Plus,7,13.65,0.07,0,0.095,0,0,1
C104009,4,50,63,West,app,Basic,5,8.85,0.116,1,0.0,1,1,0
C104010,24,46,52,Center,web,Basic,8,1.58,0.102,1,0.0,2,1,0
C104011,23,47,51,North,web,Premium,5,11.19,0.073,0,0.195,0,1,0
C104012,10,42,25,Center,app,Plus,6,14.33,0.051,0,0.08,0,0,0
C104013,22,57,31,South,web,Plus,5,9.53,0.231,0,0.021,0,0,0
C104014,18,45,52,East,web,Plus,5,12.53,0.293,0,0.169,0,1,0
C104015,6,53,21,West,app,Basic,5,10.56,0.085,1,0.141,0,0,0
C104016,22,59,61,East,app,Plus,3,12.5,0.045,1,0.157,0,0,0
C104017,18,37,11,East,web,Premium,1,3.56,0.112,1,0.151,0,0,0
C104018,9,27,17,East,web,Plus,3,13.77,0.118,0,0.058,0,0,0
C104019,6,23,23,East,app,Premium,5,7.57,0.193,1,0.104,0,0,1
C104020,1,52,38,South,web,Basic,1,11.99,0.038,0,0.0,1,1,0
C104021,5,29,26,West,web,Premium,7,11.87,0.089,0,0.084,0,0,0
C104022,5,38,30,West,web,Basic,10,11.05,0.303,0,0.0,0,0,0
C104023,15,62,6,North,store,Plus,5,14.93,0.062,1,0.111,0,0,0
C104024,5,44,4,North,store,Premium,2,8.3,0.255,0,0.083,1,1,0
C104025,5,54,66,West,app,Plus,4,10.42,0.22,0,0.094,1,0,0
C104026,5,26,35,South,store,Basic,2,21.04,0.413,0,0.064,1,0,0
C104027,4,63,19,North,store,Premium,5,17.57,0.036,1,0.12,0,0,0
C104028,8,51,13,West,store,Basic,12,14.36,0.171,0,0.118,1,1,1
C104029,16,20,39,North,web,Plus,5,13.67,0.221,0,0.117,0,1,0
C104030,11,44,37,South,store,Plus,6,16.32,0.0,0,0.125,0,1,0
C104031,15,69,5,Center,store,Plus,6,10.35,0.133,0,0.127,0,0,0
C104032,4,44,36,Center,app,Plus,6,7.48,0.214,0,0.134,0,0,1
C104033,6,39,40,Center,app,Premium,4,11.39,0.063,0,0.199,0,0,1
C104034,14,19,48,North,web,Premium,7,8.88,0.236,0,0.145,0,1,0
C104035,2,70,46,Center,store,Plus,5,13.83,0.005,0,0.083,1,0,0
C104036,23,30,19,North,web,Premium,5,7.19,0.36,0,0.116,0,0,0
C104037,24,51,6,South,web,Basic,6,11.91,0.166,0,0.0,0,0,1
C104038,16,42,2,Center,store,Basic,10,11.9,0.221,0,0.119,1,1,0
C104039,3,49,70,East,web,Plus,6,16.35,0.362,0,0.218,0,0,0
C104040,16,24,7,West,web,Plus,9,13.8,0.396,0,0.197,0,0,0
C104041,19,64,12,West,web,Premium,5,11.55,0.011,2,0.157,0,0,0
C104042,2,27,3,East,web,Premium,2,8.88,0.078,0,0.231,0,0,0
C104043,17,53,19,East,app,Plus,4,19.44,0.086,1,0.006,1,1,1
C104044,15,32,36,North,web,Premium,4,12.36,0.005,0,0.184,0,1,0
C104045,1,56,53,West,app,Basic,8,13.45,0.251,0,0.0,0,0,0
C104046,7,23,42,South,app,Plus,5,12.07,0.337,0,0.126,0,1,0
C104047,9,26,24,South,app,Basic,4,12.81,0.021,0,0.013,1,0,1
C104048,4,69,45,South,web,Premium,6,10.11,0.361,0,0.249,0,1,0
C104049,1,52,63,North,app,Plus,7,17.23,0.095,0,0.196,0,0,1
C104050,9,64,4,Center,store,Premium,3,18.05,0.194,1,0.011,0,0,1
C104051,9,38,17,North,app,Basic,4,11.87,0.321,1,0.067,0,1,0
C104052,9,61,31,West,store,Basic,4,16.43,0.161,0,0.208,0,0,0
C104053,23,22,23,Center,app,Basic,8,12.11,0.354,0,0.063,0,1,1
C104054,13,58,56,North,store,Basic,8,9.31,0.2,0,0.0,1,1,0
C104055,14,25,50,West,store,Basic,3,13.34,0.169,0,0.019,0,1,0
C104056,15,54,64,South,app,Plus,2,18.82,0.24,0,0.094,0,1,0
C104057,22,45,62,East,web,Plus,8,14.92,0.247,0,0.142,0,0,0
C104058,17,54,10,East,app,Plus,5,7.66,0.228,0,0.0,0,1,1
C104059,7,32,63,East,web,Basic,2,16.64,0.473,0,0.04,0,1,0
C104060,3,23,55,Center,web,Plus,1,15.14,0.223,0,0.143,0,0,1
C104061,13,61,21,Center,app,Plus,3,13.43,0.329,1,0.187,0,0,0
C104062,5,44,26,North,app,Basic,5,15.9,0.096,0,0.087,0,0,0
C104063,4,24,38,South,app,Basic,6,9.55,0.213,1,0.151,0,0,0
C104064,18,41,26,North,web,Basic,6,13.42,0.266,0,0.0,1,1,1
C104065,5,18,30,Center,app,Basic,2,14.83,0.131,0,0.179,0,0,0
C104066,20,68,56,West,web,Basic,11,10.44,0.306,1,0.256,0,1,0
C104067,1,74,48,West,web,Premium,5,9.05,0.061,0,0.0,0,1,0
C104068,18,40,53,East,app,Basic,6,14.65,0.22,0,0.087,0,0,0
C104069,9,35,17,North,store,Premium,4,20.82,0.171,0,0.024,0,1,0
C104070,24,53,2,West,web,Plus,5,5.19,0.2,2,0.0,0,0,1
C104071,17,47,60,North,web,Premium,1,11.05,0.121,0,0.112,0,0,0
C104072,17,61,44,West,web,Premium,3,5.54,0.039,0,0.011,0,1,1
C104073,4,29,51,East,app,Premium,2,11.17,0.183,1,0.0,1,0,0
C104074,17,39,19,West,web,Basic,9,6.8,0.21,0,0.014,0,0,0
C104075,16,29,13,West,app,Plus,4,11.76,0.225,0,0.182,0,1,0
C104076,21,72,26,South,web,Basic,4,7.77,0.207,0,0.02,0,0,0
C104077,23,40,23,Center,app,Basic,2,9.95,0.071,1,0.056,1,1,0
C104078,19,54,3,West,web,Basic,4,7.76,0.222,0,0.103,0,0,0
C104079,22,63,24,Center,web,Basic,6,17.45,0.331,2,0.172,0,0,0
C104080,11,53,44,Center,store,Plus,6,11.67,0.1,1,0.007,0,1,0
C104081,22,20,67,South,web,Basic,5,12.57,0.374,0,0.0,0,1,0
C104082,7,74,69,North,app,Plus,2,10.6,0.241,0,0.338,1,0,0
C104083,20,65,33,Center,app,Basic,5,12.23,0.275,0,0.252,0,0,0
C104084,22,35,66,North,app,Plus,1,9.65,0.186,1,0.16,1,0,0
C104085,4,74,44,Center,web,Plus,4,12.24,0.114,0,0.136,0,0,0
C104086,7,68,55,West,app,Basic,5,6.86,0.345,0,0.05,1,0,0
C104087,7,49,67,West,web,Premium,5,16.25,0.203,1,0.0,1,0,0
C104088,5,42,62,West,store,Plus,5,11.29,0.097,0,0.047,0,0,0
C104089,13,38,29,East,app,Plus,4,10.47,0.216,0,0.015,0,1,0
C104090,21,32,23,East,web,Plus,5,14.16,0.077,0,0.096,0,0,1
C104091,24,31,68,Center,app,Plus,5,13.33,0.086,2,0.214,0,1,1
C104092,23,24,66,West,app,Basic,1,16.27,0.436,0,0.134,1,0,1
C104093,13,28,21,North,store,Plus,6,8.56,0.169,1,0.195,0,0,0
C104094,20,73,30,North,app,Basic,4,9.54,0.188,0,0.029,0,0,1
C104095,2,36,1,North,app,Premium,3,7.72,0.0,1,0.0,0,0,1
C104096,23,30,54,Center,web,Plus,6,3.47,0.091,0,0.266,0,0,0
C104097,10,66,8,North,web,Plus,5,10.02,0.058,1,0.092,0,1,0
C104098,10,51,56,East,store,Plus,4,6.35,0.353,0,0.099,0,0,0
C104099,1,18,50,North,store,Premium,10,12.77,0.27,0,0.172,0,1,0
C104100,14,32,32,East,store,Plus,3,3.08,0.122,0,0.208,0,0,1
C104101,22,62,28,South,web,Basic,3,13.38,0.185,0,0.086,0,1,0
C104102,13,33,68,East,app,Basic,5,14.53,0.157,1,0.008,1,0,0
C104103,14,56,60,East,app,Plus,3,6.58,0.0,0,0.137,0,1,0
C104104,19,51,60,East,store,Basic,6,14.75,0.179,1,0.107,0,0,0
C104105,19,19,38,Center,web,Plus,3,10.78,0.17,0,0.0,0,0,1
C104106,8,25,56,South,web,Basic,4,13.17,0.361,0,0.142,0,0,0
C104107,11,21,49,Center,web,Plus,4,10.25,0.214,0,0.036,0,0,1
C104108,5,64,65,South,store,Basic,7,1.0,0.182,0,0.089,0,0,0
C104109,19,59,26,North,web,Basic,6,7.25,0.226,0,0.027,0,0,0
C104110,24,25,36,West,app,Premium,2,17.71,0.33,0,0.093,0,1,0
C104111,1,56,42,West,app,Basic,4,13.43,0.025,0,0.0,0,0,0
C104112,3,27,9,North,app,Plus,1,9.91,0.113,0,0.108,0,0,1
C104113,5,35,50,North,web,Plus,4,11.39,0.207,1,0.17,0,0,1
C104114,10,57,4,Center,app,Basic,6,11.93,0.102,0,0.094,0,1,1
C104115,23,67,27,South,app,Basic,8,13.66,0.19,0,0.0,0,1,0
C104116,10,34,34,Center,app,Premium,8,12.89,0.111,0,0.0,0,1,0
C104117,19,29,35,Center,app,Plus,8,10.51,0.57,0,0.171,1,1,0
C104118,12,19,48,South,web,Basic,3,16.01,0.003,0,0.098,1,0,1
C104119,21,42,60,Center,web,Premium,3,14.71,0.089,1,0.117,0,0,0
C104120,17,50,8,Center,store,Premium,7,9.2,0.065,0,0.186,1,0,1
C104121,22,24,66,North,web,Plus,3,11.25,0.346,0,0.061,0,1,0
C104122,1,55,30,South,app,Basic,11,8.21,0.018,0,0.015,0,0,0
C104123,3,54,25,North,app,Basic,4,12.13,0.355,0,0.0,0,1,0
C104124,9,26,48,West,store,Basic,3,5.74,0.132,0,0.096,0,1,0
C104125,6,22,5,Center,app,Basic,5,13.36,0.064,1,0.037,0,1,1
C104126,2,29,65,Center,web,Plus,1,22.46,0.136,0,0.035,0,1,1
C104127,12,28,60,South,web,Basic,4,13.99,0.0,1,0.0,0,0,0
C104128,8,28,9,West,web,Plus,3,10.99,0.126,0,0.106,0,1,1
C104129,10,61,32,North,app,Basic,1,7.73,0.222,1,0.036,0,0,1
C104130,15,30,4,Center,app,Premium,8,4.4,0.281,0,0.0,0,0,1
C104131,10,46,69,West,web,Basic,5,4.29,0.044,0,0.213,0,1,0
C104132,9,62,69,West,web,Basic,5,8.0,0.165,0,0.137,0,1,0
C104133,5,55,55,Center,app,Premium,7,8.42,0.23,0,0.0,0,0,0
C104134,1,41,39,Center,store,Basic,3,14.41,0.098,0,0.231,0,0,0
C104135,20,59,27,East,web,Basic,6,7.18,0.299,0,0.197,0,0,0
C104136,12,19,15,North,web,Premium,3,9.13,0.179,0,0.263,0,0,0
C104137,12,52,61,North,web,Basic,6,9.01,0.0,0,0.095,0,0,0
C104138,12,37,17,South,app,Plus,7,14.56,0.183,0,0.0,0,0,0
C104139,13,29,39,South,app,Basic,2,11.08,0.0,0,0.045,0,0,0
C104140,11,28,60,South,web,Premium,7,13.02,0.169,0,0.0,0,1,0
C104141,20,57,51,East,store,Premium,2,14.34,0.063,0,0.06,0,0,0
C104142,21,72,27,West,store,Basic,2,17.27,0.184,0,0.084,0,0,1
C104143,10,24,63,Center,store,Basic,3,12.39,0.165,2,0.0,1,0,0
C104144,19,35,7,Center,app,Basic,4,10.37,0.391,1,0.052,0,0,0
C104145,14,33,42,East,store,Plus,5,12.54,0.021,0,0.038,0,0,0
C104146,4,45,53,Center,app,Basic,6,15.62,0.228,0,0.16,1,0,0
C104147,9,43,68,West,app,Premium,5,11.36,0.283,0,0.0,1,0,0
C104148,22,56,71,East,web,Basic,6,18.25,0.0,0,0.324,0,1,0
C104149,8,24,29,East,app,Plus,7,15.47,0.175,1,0.0,0,0,1
C104150,8,46,17,South,web,Basic,5,10.12,0.289,0,0.074,0,0,1
C104151,2,24,27,North,web,Basic,8,13.0,0.207,1,0.105,0,1,0
C104152,4,63,23,East,store,Basic,7,9.97,0.342,0,0.194,1,0,0
C104153,20,55,46,Center,store,Plus,2,13.08,0.313,0,0.083,1,1,0
C104154,22,68,51,North,web,Basic,5,14.84,0.0,0,0.299,0,1,0
C104155,20,60,29,North,app,Premium,9,11.26,0.205,0,0.205,1,0,0
C104156,9,57,6,Center,app,Plus,5,15.51,0.285,0,0.155,0,0,1
C104157,3,39,51,North,app,Plus,6,1.59,0.097,1,0.231,1,0,0
C104158,10,66,35,North,app,Premium,8,11.49,0.503,0,0.0,0,0,0
C104159,17,40,38,East,app,Basic,3,11.78,0.155,0,0.134,0,1,1
C104160,5,31,61,West,store,Premium,5,4.09,0.233,1,0.092,1,0,0
C104161,9,29,53,West,store,Premium,7,10.59,0.165,0,0.026,0,0,0
C104162,23,47,42,South,app,Basic,3,7.48,0.311,0,0.027,0,0,1
C104163,18,47,59,South,app,Basic,3,9.48,0.083,0,0.146,0,0,0
C104164,3,32,67,North,web,Basic,4,10.63,0.073,0,0.038,0,0,0
C104165,16,51,41,North,app,Basic,3,18.39,0.281,0,0.057,0,1,0
C104166,13,29,21,East,web,Basic,6,8.47,0.0,0,0.16,0,0,1
C104167,19,71,65,South,store,Premium,6,7.0,0.237,1,0.146,0,0,0
C104168,19,19,24,South,store,Basic,2,15.52,0.151,2,0.239,0,1,0
C104169,21,20,56,East,app,Basic,5,15.93,0.172,0,0.046,0,1,0
C104170,23,36,59,East,web,Premium,5,15.36,0.277,0,0.126,0,0,0
C104171,1,69,61,East,app,Basic,3,5.32,0.323,1,0.052,0,0,1
C104172,7,30,57,North,app,Basic,8,12.5,0.277,0,0.097,1,1,0
C104173,2,74,2,South,app,Plus,5,12.32,0.22,0,0.021,0,0,1
C104174,11,37,56,East,store,Plus,5,16.43,0.213,0,0.077,0,0,0
C104175,21,37,2,East,app,Basic,4,9.73,0.063,0,0.02,0,0,1
C104176,10,24,51,West,app,Plus,3,13.74,0.299,0,0.0,0,0,0
C104177,8,59,46,South,store,Basic,10,1.0,0.021,0,0.088,0,0,0
C104178,8,67,60,South,app,Plus,6,8.09,0.121,0,0.002,1,1,0
C104179,6,65,24,North,store,Basic,7,11.03,0.258,0,0.0,0,0,0
C104180,16,26,13,South,app,Basic,8,8.35,0.188,0,0.0,0,1,0
C104181,15,55,62,South,app,Basic,5,14.27,0.241,0,0.207,0,1,0
C104182,2,43,4,West,store,Basic,7,8.61,0.05,1,0.233,0,0,1
C104183,1,34,28,West,app,Plus,7,10.8,0.126,0,0.212,0,0,0
C104184,11,61,55,North,store,Plus,3,13.89,0.461,0,0.2,0,0,0
C104185,1,53,53,North,web,Basic,4,11.43,0.095,1,0.046,0,0,1
C104186,10,67,5,Center,web,Premium,8,1.84,0.166,0,0.138,0,1,0
C104187,5,67,18,East,app,Premium,4,10.69,0.0,0,0.045,0,1,0
C104188,19,66,48,North,web,Basic,4,11.61,0.221,0,0.0,0,1,0
C104189,8,24,45,East,web,Plus,6,11.8,0.186,1,0.0,1,1,0
C104190,3,53,65,South,web,Plus,4,22.43,0.067,0,0.0,0,0,0
C104191,3,45,64,West,store,Plus,2,11.28,0.276,0,0.344,0,0,0
C104192,17,27,8,Center,store,Basic,1,15.49,0.328,0,0.044,0,1,0
C104193,4,19,62,Center,web,Premium,7,12.47,0.166,1,0.01,0,0,0
C104194,16,29,43,North,store,Basic,8,11.39,0.356,0,0.161,1,0,0
C104195,11,66,27,South,web,Plus,4,20.13,0.295,0,0.045,0,1,1
C104196,21,57,20,East,store,Plus,5,9.82,0.183,0,0.216,0,1,0
C104197,23,62,35,South,app,Premium,3,15.46,0.013,0,0.0,0,0,0
C104198,21,69,33,South,app,Basic,5,9.3,0.148,0,0.0,1,0,0
C104199,5,20,39,West,app,Plus,5,12.7,0.214,0,0.188,0,0,0
C104200,18,41,32,East,app,Basic,3,10.91,0.214,0,0.169,1,1,0
C104201,16,60,25,Center,web,Premium,5,15.31,0.007,0,0.0,0,1,0
C104202,10,59,45,West,store,Basic,5,11.94,0.135,0,0.125,0,0,0
C104203,18,57,35,East,web,Basic,5,17.55,0.059,0,0.204,1,0,0
C104204,10,25,24,Center,store,Plus,7,12.41,0.173,2,0.11,0,0,1
C104205,12,25,69,North,web,Plus,5,10.29,0.35,0,0.226,0,1,0
C104206,15,42,12,South,web,Basic,2,12.03,0.0,0,0.041,1,1,1
C104207,1,47,63,South,app,Plus,4,17.28,0.046,1,0.134,0,1,0
C104208,6,36,36,South,app,Plus,4,15.16,0.328,0,0.13,0,1,0
C104209,10,57,23,North,store,Basic,6,7.27,0.045,0,0.004,0,1,0
C104210,14,30,61,East,store,Basic,5,16.58,0.303,0,0.0,0,0,0
C104211,6,37,49,West,store,Premium,7,1.98,0.337,1,0.014,1,1,1
C104212,9,23,8,Center,app,Plus,7,13.96,0.287,0,0.297,0,0,1
C104213,11,46,68,Center,web,Premium,3,14.48,0.324,1,0.322,0,0,0
C104214,18,60,30,West,web,Basic,7,12.34,0.108,1,0.159,0,0,0
C104215,6,73,26,West,web,Basic,2,13.14,0.1,0,0.0,0,1,1
C104216,14,31,28,North,web,Premium,5,11.83,0.14,0,0.147,0,0,0
C104217,2,54,61,South,app,Plus,7,9.96,0.215,0,0.071,1,0,0
C104218,17,20,20,Center,app,Basic,2,6.6,0.155,0,0.046,1,0,1
C104219,21,46,57,Center,app,Plus,1,9.0,0.244,1,0.326,0,1,0
C104220,18,68,57,South,app,Plus,7,10.18,0.178,0,0.245,0,0,0
C104221,6,21,63,South,app,Premium,3,10.88,0.155,1,0.0,0,0,0
C104222,9,39,58,Center,app,Premium,8,4.49,0.343,0,0.0,0,0,0
C104223,13,24,6,Center,web,Plus,12,17.49,0.111,1,0.052,0,1,1
C104224,2,48,8,West,store,Basic,6,16.74,0.211,1,0.075,0,0,0
C104225,6,66,66,South,web,Basic,4,20.0,0.014,0,0.27,0,1,0
C104226,1,44,33,Center,app,Premium,4,12.81,0.35,0,0.074,0,1,0
C104227,12,60,70,North,store,Plus,6,17.04,0.167,0,0.014,0,0,0
C104228,4,35,13,Center,store,Premium,10,10.15,0.167,0,0.001,0,0,0
C104229,19,65,18,West,store,Plus,7,13.67,0.0,0,0.119,1,0,0
C104230,19,31,32,East,app,Plus,5,12.56,0.08,0,0.009,0,1,0
C104231,13,50,45,North,web,Basic,6,7.74,0.294,1,0.0,0,0,1
C104232,23,38,14,South,app,Basic,9,11.0,0.051,0,0.0,0,1,0
C104233,22,50,7,North,web,Plus,5,11.79,0.08,1,0.0,1,0,1
C104234,17,33,41,West,app,Basic,5,7.97,0.137,1,0.019,0,0,0
C104235,21,48,43,West,app,Basic,7,13.75,0.345,1,0.231,0,1,0
C104236,17,33,28,North,store,Premium,1,12.91,0.156,0,0.166,1,0,1
C104237,8,59,51,Center,store,Basic,6,8.93,0.204,0,0.123,0,1,0
C104238,20,30,11,Center,web,Plus,9,7.13,0.484,0,0.003,0,0,0
C104239,16,36,53,North,app,Plus,7,16.22,0.11,1,0.123,1,0,1
C104240,2,18,4,East,web,Plus,3,15.14,0.34,1,0.0,0,0,0
C104241,13,46,61,Center,web,Premium,5,10.95,0.047,1,0.0,0,0,1
C104242,20,18,69,North,app,Basic,4,14.37,0.09,0,0.0,0,0,0
C104243,6,44,21,North,app,Premium,5,13.48,0.291,0,0.051,0,0,0
C104244,19,66,30,South,app,Premium,8,7.89,0.177,0,0.036,0,1,0
C104245,13,55,9,East,web,Plus,4,12.62,0.117,0,0.0,0,0,0
C104246,2,47,58,North,app,Basic,1,11.05,0.173,2,0.0,0,1,0
C104247,16,30,59,South,app,Premium,3,13.88,0.164,1,0.321,0,0,0
C104248,2,67,22,South,app,Plus,9,9.04,0.058,0,0.173,0,1,0
C104249,13,19,2,South,store,Premium,9,6.95,0.458,0,0.124,1,0,1
C104250,19,29,33,South,web,Basic,7,8.17,0.14,1,0.029,0,0,0
C104251,17,23,17,East,app,Basic,5,7.32,0.271,1,0.021,0,0,0
C104252,6,38,56,Center,app,Basic,7,13.02,0.083,1,0.003,0,1,0
C104253,16,28,17,West,web,Premium,5,5.96,0.247,0,0.191,0,1,0
C104254,20,26,70,Center,store,Basic,5,14.71,0.128,0,0.064,0,0,0
C104255,11,66,56,North,app,Plus,7,11.95,0.503,0,0.054,0,1,0
C104256,10,48,45,South,web,Plus,4,17.16,0.113,0,0.09,0,0,0
C104257,15,58,32,Center,app,Basic,7,16.22,0.185,0,0.203,0,0,1
C104258,21,48,1,South,app,Basic,7,9.42,0.197,0,0.0,0,0,0
C104259,5,60,60,Center,web,Plus,5,15.5,0.183,1,0.052,0,1,0
C104260,23,61,38,Center,web,Basic,7,16.98,0.295,0,0.0,0,1,0
C104261,7,43,48,South,web,Basic,4,14.96,0.277,1,0.161,0,1,0
C104262,21,66,8,East,app,Plus,6,14.23,0.116,0,0.11,0,0,1
C104263,2,23,60,Center,web,Basic,5,10.88,0.089,1,0.04,1,0,1
C104264,4,71,8,South,app,Basic,3,12.55,0.173,0,0.0,0,0,1
C104265,21,44,56,Center,app,Basic,6,19.8,0.225,0,0.184,0,0,0
C104266,6,26,21,East,app,Premium,4,8.53,0.046,0,0.264,0,0,0
C104267,1,67,63,Center,web,Plus,1,15.33,0.211,0,0.065,1,0,1
C104268,21,56,25,North,app,Plus,6,11.53,0.239,0,0.082,0,1,0
C104269,16,47,20,North,app,Plus,6,6.75,0.226,1,0.051,0,1,0
C104270,8,33,46,South,app,Basic,5,15.05,0.204,0,0.158,0,0,0
C104271,12,54,26,Center,app,Premium,8,19.75,0.195,0,0.087,0,0,1
C104272,3,63,27,South,app,Basic,6,17.21,0.196,0,0.094,0,0,1
C104273,5,39,45,Center,store,Basic,6,21.45,0.244,1,0.215,0,1,0
C104274,12,26,22,Center,web,Basic,5,17.21,0.304,0,0.129,0,0,0
C104275,23,26,42,West,app,Basic,5,18.49,0.205,1,0.044,0,0,0
C104276,9,63,45,West,web,Basic,5,12.53,0.14,2,0.105,0,1,1
C104277,24,53,56,North,store,Basic,3,11.73,0.231,0,0.053,1,0,0
C104278,11,32,49,West,store,Basic,5,12.57,0.45,0,0.149,0,0,0
C104279,1,45,58,South,app,Plus,4,12.68,0.1,1,0.037,0,1,0
C104280,20,27,24,East,web,Basic,5,11.69,0.323,0,0.037,0,0,1
C104281,17,37,22,West,app,Premium,4,11.75,0.334,1,0.0,1,0,1
C104282,8,63,68,North,app,Premium,4,12.78,0.247,0,0.302,1,0,0
C104283,23,32,9,Center,app,Basic,2,11.67,0.481,1,0.0,1,0,1
C104284,4,72,50,West,app,Basic,6,7.41,0.151,0,0.0,0,0,0
C104285,6,57,53,South,store,Plus,9,6.82,0.278,0,0.006,0,0,0
C104286,21,21,71,West,app,Basic,6,11.39,0.197,0,0.093,0,0,0
C104287,13,36,49,East,app,Basic,6,20.42,0.201,0,0.134,0,0,0
C104288,7,35,45,West,app,Basic,5,17.21,0.1,0,0.002,0,0,0
C104289,1,50,20,South,app,Basic,5,12.28,0.284,0,0.0,1,1,0
C104290,17,74,47,North,app,Premium,4,12.46,0.207,0,0.093,0,1,0
C104291,14,32,5,West,web,Plus,6,16.12,0.427,1,0.0,1,0,1
C104292,7,28,35,North,web,Basic,7,4.53,0.128,1,0.101,1,1,1
C104293,11,60,2,North,web,Premium,3,19.01,0.068,0,0.183,1,0,0
C104294,6,53,28,Center,web,Basic,9,3.72,0.183,1,0.244,0,0,1
C104295,18,39,18,North,store,Plus,2,13.63,0.239,0,0.197,0,0,0
C104296,13,57,69,North,store,Plus,3,7.55,0.273,1,0.187,1,0,1
C104297,10,45,20,South,web,Basic,6,19.66,0.11,0,0.0,0,0,0
C104298,3,68,59,West,store,Plus,6,14.31,0.0,0,0.022,0,1,0
C104299,4,70,15,Center,store,Basic,5,17.2,0.114,0,0.052,1,1,0
C104300,16,35,19,Center,app,Plus,7,4.62,0.05,0,0.0,0,0,0
C104301,5,58,4,South,app,Basic,4,11.03,0.161,0,0.167,0,0,1
C104302,22,46,50,Center,app,Basic,3,17.08,0.073,0,0.151,0,1,0
C104303,16,59,13,Center,app,Basic,9,6.24,0.363,0,0.0,0,1,0
C104304,22,38,59,West,app,Plus,5,18.4,0.065,2,0.045,0,0,0
C104305,10,37,25,North,app,Plus,5,13.42,0.197,1,0.12,0,0,0
C104306,7,19,5,South,web,Basic,6,11.92,0.227,0,0.317,1,1,0
C104307,16,65,7,North,web,Basic,3,20.83,0.113,0,0.0,0,1,0
C104308,23,47,42,East,web,Plus,4,9.05,0.129,0,0.0,0,0,0
C104309,20,39,15,North,web,Plus,4,13.18,0.009,1,0.153,0,0,1
C104310,18,48,6,East,web,Basic,6,11.14,0.011,1,0.024,0,0,0
C104311,15,74,32,Center,app,Basic,6,8.47,0.345,0,0.103,0,0,1
C104312,2,65,31,West,app,Plus,7,20.06,0.223,0,0.232,0,1,0
C104313,6,69,61,Center,web,Basic,8,4.09,0.129,0,0.088,0,0,0
C104314,3,39,65,Center,app,Basic,8,12.51,0.245,1,0.0,1,1,0
C104315,11,55,62,North,store,Basic,7,15.52,0.117,1,0.144,0,0,0
C104316,24,47,35,Center,store,Plus,8,5.55,0.147,0,0.007,0,0,0
C104317,20,65,29,Center,web,Plus,6,12.22,0.417,1,0.085,1,1,0
C104318,22,59,7,West,store,Premium,3,11.2,0.244,0,0.159,0,1,0
C104319,8,49,9,South,app,Basic,2,10.59,0.212,0,0.0,0,0,0
C104320,22,45,32,East,app,Basic,4,8.47,0.168,0,0.142,0,0,1
C104321,2,59,20,West,store,Premium,6,21.6,0.175,1,0.129,1,0,0
C104322,18,46,52,North,app,Plus,9,12.83,0.204,0,0.076,0,0,0
C104323,4,25,48,Center,web,Plus,3,13.85,0.318,2,0.239,0,1,0
C104324,16,21,55,East,app,Basic,4,1.0,0.332,0,0.158,0,0,1
C104325,13,74,29,East,app,Premium,3,7.65,0.396,0,0.172,0,1,0
C104326,19,32,10,South,app,Basic,8,7.2,0.0,0,0.134,0,1,0
C104327,21,63,41,Center,web,Basic,11,9.3,0.051,0,0.122,0,0,0
C104328,6,24,64,Center,store,Basic,3,10.67,0.143,0,0.0,0,0,0
C104329,24,26,53,North,app,Basic,10,18.15,0.0,0,0.083,0,1,0
C104330,22,19,47,North,app,Plus,6,10.49,0.229,1,0.0,1,0,1
C104331,11,31,47,Center,web,Basic,2,12.83,0.186,1,0.277,0,0,1
C104332,3,73,61,North,web,Basic,1,14.39,0.201,0,0.063,0,0,0
C104333,21,50,62,Center,web,Basic,2,26.85,0.145,0,0.178,0,1,0
C104334,11,18,1,East,web,Basic,4,10.03,0.324,0,0.0,0,0,0
C104335,4,61,7,East,web,Premium,5,10.89,0.114,0,0.0,1,0,1
C104336,12,71,35,East,app,Basic,7,20.95,0.287,0,0.148,0,1,0
C104337,1,26,22,South,app,Basic,6,15.05,0.144,0,0.0,0,0,0
C104338,4,49,68,West,web,Premium,3,9.77,0.118,0,0.158,0,1,0
C104339,4,72,3,Center,app,Premium,3,13.48,0.144,0,0.308,0,0,0
C104340,10,36,49,South,web,Basic,7,9.93,0.159,1,0.0,0,0,1
C104341,10,37,38,Center,web,Plus,2,15.54,0.213,2,0.076,0,0,0
C104342,17,53,11,West,app,Basic,10,6.73,0.263,0,0.129,0,1,0
C104343,24,74,44,Center,store,Plus,5,9.57,0.25,0,0.0,0,1,0
C104344,7,70,36,Center,app,Basic,7,4.33,0.046,0,0.062,0,1,0
C104345,3,60,19,East,app,Basic,3,16.98,0.151,0,0.226,0,1,1
C104346,4,34,9,East,store,Premium,7,18.09,0.2,1,0.0,1,0,0
C104347,19,45,4,East,web,Basic,3,18.8,0.119,0,0.019,0,0,1
C104348,7,27,67,East,app,Plus,5,9.65,0.259,0,0.0,0,0,0
C104349,3,38,33,North,web,Plus,7,8.59,0.034,0,0.165,0,0,0
